"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"334",0.458452881461453,0.482,0.011,0.477,0.962787134965307,0.767636920946732,0.698
"335",0.00938501062867214,0.007,0.583,0.01,0.00670166073207767,0.0119510167662824,0.019
"336",0.72350665391368,0.706,0.934,0.695,0.536061330753245,0.715004847997244,0.73
"337",0.173226901071862,0.172,0.778,0.207,0.196599595665178,0.239352457396297,0.219
"338",0.436695666803927,0.426,0.943,0.341,0.293233319630564,0.60296442989782,0.422
"339",0.323019087213011,0.372,0.096,0.326,0.350081809655358,0.332594169435124,0.426
"340",0.561729480777145,0.564,0.607,0.501,0.711358065298819,0.816079868685017,0.689
"341",0.27443777326638,0.28,0.615,0.338,0.999995776634539,0.999995776611638,0.228
"342",0.870501741667823,0.859,0.504,0.903,0.717402614863822,0.645333555159103,0.895
"343",0.663706311983981,0.693,0.628,0.699,0.642839038512949,0.478527929488095,0.569
"344",0.592339920995328,0.594,0.853,0.601,0.854838533361665,0.834574960652206,0.597
"345",0.686737873267004,0.716,0.952,0.728,0.457901281813447,0.410467575507989,0.493
"346",0.5947969856812,0.603,0.488,0.589,0.869205542825055,0.574110876836682,0.567
"347",0.095692738549231,0.104,0.758,0.087,0.266053403341934,0.108689165432192,0.14
"348",0.337927653368392,0.342,0.556,0.292,0.172837240329973,0.63831213448308,0.298
"349",0.393319639684681,0.417,0.195,0.391,0.765038948678519,0.6220587357224,0.53
"350",0.275301089368057,0.266,0.992,0.227,0.0659917236348719,0.249628477542884,0.15
"351",0.90282593992865,0.917,0.47,0.843,0.890100942799074,0.933856732276549,0.914
"352",0.0619248048380003,0.064,0.739,0.038,0.0256930468072725,0.0685456401702927,0.013
"353",0.163901567142232,0.155,0.448,0.221,0.999995776583869,0.989379751070315,0.223
"354",0.669663099083654,0.664,0.48,0.794,0.769096815150672,0.76339190426903,0.801
"355",0.430152235982673,0.427,0.138,0.36,0.641585434594781,0.729804965723438,0.64
"356",0.700547553302566,0.695,0.251,0.671,0.656268426244973,0.632323035078787,0.666
"357",0.599711722866406,0.581,0.92,0.734,0.299455495292376,0.726074743047637,0.419
"358",0.993147384020027,0.995,0.987,0.995,0.938826013695807,0.963994975941691,0.964
"359",0.85306701456463,0.884,0.51,0.891,0.798847675212592,0.664064625430923,0.849
"360",0.9606507479547,0.952,0.176,0.971,0.793117647598842,0.887213848502864,0.918
"361",0.825416146168363,0.826,0.931,0.83,0.882248545578557,0.841839409772569,0.943
"362",0.498550651596933,0.505,0.735,0.534,0.628230383282405,0.730599559982391,0.674
"363",0.444621640244715,0.435,0.66,0.42,0.768464954964288,0.692321598470643,0.531
"364",0.63516465046922,0.653,0.414,0.703,0.868350210643279,0.914187403761389,0.787
